장소명,lat,lon,힐링스팟자치구,대표자치구,카테고리,대분류,도로명주소,주소,전화번호,플레이스URL,데이터출처,장소_스트레스분류,장소_해결태그,힐링점수,평균힐링점수,매칭가능_기본태그,매칭가능_스트레스분류,매칭가능_cluster_label_alt,추천_크롤링태그,매칭가능여부,매칭키워드수
홍은2동논골작은도서관,37.5908875786819,126.933876566809,서대문구,서대문구,"교육,학문 > 학습시설 > 도서관 > 작은도서관","교육,학문",서울 서대문구 연희로41가길 33,,02-391-8789,http://place.map.kakao.com/581857315,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
홍은2동행복작은도서관,37.5801371032261,126.934183819567,서대문구,서대문구,"교육,학문 > 학습시설 > 도서관 > 작은도서관","교육,학문",서울 서대문구 모래내로 334,,02-330-8788,http://place.map.kakao.com/21812022,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
홍은도담도서관,37.6017357837712,126.948940799014,서대문구,서대문구,"교육,학문 > 학습시설 > 도서관","교육,학문",서울 서대문구 홍은중앙로 129,,02-360-8640,http://place.map.kakao.com/17281326,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
홍제1동새싹작은도서관,37.5832075597702,126.948419079468,서대문구,서대문구,"교육,학문 > 학습시설 > 도서관 > 작은도서관","교육,학문",서울 서대문구 통일로27길 19,,02-330-8663,http://place.map.kakao.com/21812029,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
홍제천작은도서관,37.5920422503069,126.94166228527,서대문구,서대문구,"교육,학문 > 학습시설 > 도서관 > 작은도서관","교육,학문",서울 서대문구 통일로 510,,010-7347-5122,http://place.map.kakao.com/934891903,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
화랑도서관,37.62156457206565,127.08307478606056,노원구,노원구,"교육,학문 > 학습시설 > 도서관","교육,학문",서울 노원구 노원로1나길 10,,02-973-1318,http://place.map.kakao.com/25983095,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
화양동새마을작은도서관,37.5466204454862,127.071327014598,광진구,광진구,"교육,학문 > 학습시설 > 도서관 > 작은도서관","교육,학문",서울 광진구 능동로17길 39,,02-461-2638,http://place.map.kakao.com/21811876,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
황학동작은도서관,37.5673594048098,127.021289034399,중구,중구,"교육,학문 > 학습시설 > 도서관 > 작은도서관","교육,학문",서울 중구 난계로11길 52,,02-2233-3253,http://place.map.kakao.com/17654562,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
회현동작은도서관,37.5573044000554,126.979370248307,중구,중구,"교육,학문 > 학습시설 > 도서관 > 작은도서관","교육,학문",서울 중구 퇴계로8길 46,,02-3396-4605,http://place.map.kakao.com/724972842,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
휘경2동 꿈빛누리 작은도서관,37.5901329404276,127.068592221103,동대문구,동대문구,"교육,학문 > 학습시설 > 도서관 > 작은도서관","교육,학문",서울 동대문구 한천로 329,,02-2171-6456,http://place.map.kakao.com/21811981,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
휘경어린이도서관,37.588666903169,127.060583701361,동대문구,동대문구,"교육,학문 > 학습시설 > 도서관","교육,학문",서울 동대문구 망우로18가길 38,,02-2248-1959,http://place.map.kakao.com/25064712,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
휘경행복도서관,37.58718320731344,127.06993005526724,동대문구,동대문구,"교육,학문 > 학습시설 > 도서관","교육,학문",서울 동대문구 장안벚꽃로 323,,02-2249-9701,http://place.map.kakao.com/1840655022,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
휴앤해피작은도서관,37.6000307973486,127.10577260684,중랑구,중랑구,"교육,학문 > 학습시설 > 도서관 > 작은도서관","교육,학문",서울 중랑구 망우로78길 12,,02-435-2157,http://place.map.kakao.com/88421155,카카오,소음,도서관,72.0,72.0,소음취약,소음|교통|환경,소음+교통 취약형|환경+소음 취약형,도서관,True,1
구로도서관자전거대여소,37.4985022,126.8919674,구로구,구로구,"임대,대여>자전거","임대,대여",서울특별시 구로구 구로동,서울특별시 구로구 구로동,,,네이버,교통,따릉이,71.0,71.0,교통취약,교통|소음|안전,소음+교통 취약형|안전+교통 취약형,자전거|도서관,True,2
서울특별시교육청도봉도서관자전거대여소,37.6531513,127.0128112,도봉구,도봉구,"임대,대여>자전거","임대,대여",서울특별시 도봉구 쌍문동,서울특별시 도봉구 쌍문동,,,네이버,교통,따릉이,71.0,71.0,교통취약,교통|소음|안전,소음+교통 취약형|안전+교통 취약형,자전거|도서관,True,2
성북역사문화센터,37.5925863,126.9974577,성북구,성북구,"여행,명소>관광안내소","여행,명소",서울특별시 성북구 성북로21길 31,,,https://blog.naver.com/sbhistoryc,네이버,안전,쉼터,71.0,71.0,안전취약,안전|교통|환경,안전+교통 취약형|환경+안전 취약형,쉼터|역,True,2
송파글마루도서관자전거대여소,37.480799,127.1303567,송파구,송파구,"임대,대여>자전거","임대,대여",서울특별시 송파구 장지동,서울특별시 송파구 장지동,,,네이버,교통,따릉이,71.0,71.0,교통취약,교통|소음|안전,소음+교통 취약형|안전+교통 취약형,자전거|도서관,True,2
공원분식포차,37.5765073,127.057402,동대문구,동대문구,술집>포장마차,술집,서울특별시 동대문구 사가정로12길 13,,,,네이버,환경|교통,공원,71.0,70.0,환경취약|교통취약,환경|교통|소음|안전,소음+교통 취약형|안전+교통 취약형|환경+소음 취약형|환경+안전 취약형,공원,True,1
교보문고 신논현역팝업스토어,37.504634612957,127.025031672894,강남구,강남구,"문화,예술 > 도서 > 서점 > 교보문고","문화,예술",서울 강남구 봉은사로 지하 102,,1544-1900,http://place.map.kakao.com/1229968591,카카오,안전,복합문화공간,71.0,71.0,,안전|교통,안전+교통 취약형,역,True,1
길동역 어린이회관,37.5383611047915,127.140506566675,강동구,강동구,"문화,예술 > 문화시설","문화,예술",서울 강동구 양재대로 1486,,,http://place.map.kakao.com/65166167,카카오,안전,복합문화공간,71.0,71.0,,안전|교통,안전+교통 취약형,역,True,1
깊은숲,37.54849740803598,126.91657635434606,마포구,마포구,"음식점 > 술집 > 호프,요리주점",음식점,서울 마포구 독막로 27,,,http://place.map.kakao.com/735318451,카카오,환경,서울숲,71.0,71.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,숲,True,1
깊은숲,37.5485053,126.9165758,마포구,마포구,"술집>맥주,호프",술집,서울특별시 마포구 독막로 27 지하1층,,,https://www.instagram.com/deepforest_pub,네이버,환경,숲,71.0,71.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,숲,True,1
단풍나무숲,37.4835717283891,126.928529448514,관악구,관악구,"음식점 > 술집 > 호프,요리주점",음식점,서울 관악구 남부순환로176길 9,,,http://place.map.kakao.com/15666923,카카오,환경,서울숲,71.0,71.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,숲,True,1
문화역서울284,37.5558207,126.9715927,중구,중구,"문화,예술>복합문화공간","문화,예술",서울특별시 중구 통일로 1 문화역서울284,,,https://www.seoul284.org,네이버,안전,복합문화공간,71.0,71.0,,안전|교통,안전+교통 취약형,역,True,1
북데이423 고덕역점,37.55469233392,127.155113791647,강동구,강동구,"문화,예술 > 도서 > 서점","문화,예술",서울 강동구 고덕로 266,,,http://place.map.kakao.com/1778926466,카카오,안전,복합문화공간,71.0,71.0,,안전|교통,안전+교통 취약형,역,True,1
사월의 숲,37.51450617637325,127.01940993444263,서초구,서초구,음식점 > 술집 > 칵테일바,음식점,서울 서초구 강남대로 589,,0507-1350-4447,http://place.map.kakao.com/501888823,카카오,환경,서울숲,71.0,71.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,숲,True,1
서울청년센터 강동,37.5360954,127.1232917,강동구,강동구,"문화,예술>복합문화공간","문화,예술",서울특별시 강동구 올림픽로 610 천호역효성해링턴타워 B동 2층 서울청년센터 강동,,,https://www.instagram.com/syc_gangdong/,네이버,안전,복합문화공간,71.0,71.0,,안전|교통,안전+교통 취약형,역,True,1
숲,37.482963972566,126.924857711456,관악구,관악구,음식점 > 술집 > 와인바,음식점,서울 관악구 남부순환로172길 19,,010-9469-8546,http://place.map.kakao.com/1728204125,카카오,환경,서울숲,71.0,71.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,숲,True,1
숲속호프,37.6889105984549,127.044039719609,도봉구,도봉구,"음식점 > 술집 > 호프,요리주점",음식점,서울 도봉구 도봉산4길 28-25,,02-6408-9522,http://place.map.kakao.com/1891267712,카카오,환경,서울숲,71.0,71.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,숲,True,1
신한아트홀,37.4986139456617,127.044027236475,강남구,강남구,"문화,예술 > 문화시설 > 공연장,연극극장","문화,예술",서울 강남구 역삼로 251,,02-2151-7699,http://place.map.kakao.com/9173875,카카오,안전,복합문화공간,71.0,71.0,,안전|교통,안전+교통 취약형,역,True,1
아이엠베이글 용산점,37.5254272,126.9672993,용산구,용산구,브런치카페,브런치카페,"서울특별시 용산구 서빙고로 17 제몰동 1층 1098호, 1099호",,,https://blog.naver.com/kyundotcom,네이버,환경,정원,71.0,71.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,정원,True,1
영화관풋잠,37.5930414118922,127.068472601811,동대문구,동대문구,"문화,예술 > 문화시설","문화,예술",서울 동대문구 외대역동로4길 48,,,http://place.map.kakao.com/1315781035,카카오,안전,복합문화공간,71.0,71.0,,안전|교통,안전+교통 취약형,역,True,1
중화마중마을활력소,37.598132388066055,127.07665531206186,중랑구,중랑구,"문화,예술 > 문화시설","문화,예술",서울 중랑구 중랑역로 47,,02-432-5020,http://place.map.kakao.com/1476078710,카카오,안전,복합문화공간,71.0,71.0,,안전|교통,안전+교통 취약형,역,True,1
천왕역 버들 마을활력소,37.4853046,126.8400335,구로구,구로구,"문화,예술>복합문화공간","문화,예술",서울특별시 구로구 오리로 1130 지하2층,,,https://blog.naver.com/pink_vitamin,네이버,안전,복합문화공간,71.0,71.0,,안전|교통,안전+교통 취약형,역,True,1
샤브르정원 발산역점,37.5581233,126.8397804,강서구,강서구,음식점>일식>샤브샤브,음식점,"서울특별시 강서구 공항대로 290 2층 205호, 206호 샤브르정원 발산역점",,,https://shabule.com/,네이버,환경,정원,70.0,70.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,정원,True,1
오늘도 한강,37.5719341,127.0682368,동대문구,동대문구,"술집>맥주,호프",술집,서울특별시 동대문구 답십리로66길 13 오늘도 한강,,,,네이버,환경,한강,70.0,70.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,한강,True,1
제3한강교,37.5161119,127.0302862,강남구,강남구,술집>포장마차,술집,서울특별시 강남구 논현로136길 5-3 1층 제3한강교,,,,네이버,환경,한강,70.0,70.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,한강,True,1
한강,37.51082,127.0426366,강남구,강남구,술집>요리주점,술집,서울특별시 강남구 선릉로111길 10 지상1층 102호,,,,네이버,환경,한강,70.0,70.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,한강,True,1
한강메들리,37.5981051,126.9152106,은평구,은평구,술집>단란주점,술집,서울특별시 은평구 증산로 469,,,,네이버,환경,한강,70.0,70.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,한강,True,1
한강호프,37.4806415,126.909334,금천구,금천구,"술집>맥주,호프",술집,서울특별시 금천구 남부순환로 1426-2,,,,네이버,환경,한강,70.0,70.0,환경취약,환경|소음|안전,환경+소음 취약형|환경+안전 취약형,한강,True,1
가을단풍길(남산야외식물원),37.5426644,126.9949427,용산구,용산구,지역명소>계절거리,지역명소,,,,,네이버,소음,식물원,69.0,69.0,,소음|교통,소음+교통 취약형,역,True,1
나무를심는사람들,37.5254155,126.9693093,용산구,용산구,"서비스,산업>출판사","서비스,산업",서울특별시 용산구 서빙고로 35 시티파크 1단지 103-804,,,http://post.naver.com/nasimsabooks,네이버,안전,사람,69.0,69.0,안전취약,안전|교통|환경,안전+교통 취약형|환경+안전 취약형,사람,True,1
만두빚는사람들 독산점,37.469531,126.898788,금천구,금천구,음식점>분식,음식점,서울특별시 금천구 시흥대로122길 9,,,,네이버,안전,사람,69.0,69.0,안전취약,안전|교통|환경,안전+교통 취약형|환경+안전 취약형,사람,True,1
